,Label
10793,1
2604,0
14416,1
16571,1
23347,4
25060,3
1817,0
17712,2
20382,2
2721,0
32012,5
25900,3
12037,1
15783,1
7523,0
4229,0
745,0
21596,2
12273,1
21278,2
28966,5
22055,2
20538,2
7032,0
19318,2
31991,5
6495,0
22453,2
19244,2
9330,1
34261,5
19774,2
27620,3
11229,1
20168,2
34318,5
28831,5
13984,1
10364,1
31556,5
27159,3
7010,0
36029,5
15033,1
20113,2
37244,5
36478,5
26451,3
9488,1
3176,0
29759,5
3860,0
31730,5
26456,3
20781,2
15170,1
14460,1
185,0
25718,3
14796,1
30179,5
26500,3
33102,5
31563,5
11144,1
26897,3
12465,1
32634,5
7814,0
5145,0
26533,3
1408,0
11527,1
34109,5
21016,2
858,0
20680,2
32918,5
15077,1
9700,1
29404,5
11581,1
17139,1
1483,0
14052,1
23585,4
11697,1
31935,5
13024,1
10474,1
25925,3
991,0
9837,1
32764,5
21340,2
27927,5
9947,1
1833,0
11015,1
8283,0
26627,3
30026,5
33161,5
36499,5
29077,5
6302,0
20994,2
11945,1
10718,1
27505,3
35765,5
26624,3
16638,1
694,0
28965,5
4669,0
4643,0
600,0
2791,0
7684,0
15799,1
4317,0
29473,5
17071,1
3665,0
35800,5
16291,1
29575,5
3226,0
36772,5
11260,1
17361,1
4990,0
36302,5
27098,3
21093,2
15725,1
25057,3
14534,1
1455,0
4458,0
34299,5
9386,1
18021,2
34582,5
5485,0
4903,0
9861,1
9233,1
22770,2
15943,1
1579,0
29858,5
32592,5
25995,3
9593,1
1524,0
8672,0
24582,3
3516,0
22363,2
16064,1
31774,5
14409,1
4566,0
10036,1
6161,0
31444,5
26371,3
31966,5
12328,1
1155,0
5088,0
19560,2
21128,2
34139,5
12064,1
2084,0
14959,1
26406,3
18264,2
33147,5
9619,1
1916,0
36246,5
35462,5
35506,5
21220,2
7869,0
6898,0
1470,0
6066,0
1568,0
701,0
9312,1
27220,3
12666,1
36790,5
33159,5
5390,0
23984,4
36891,5
24178,3
32470,5
28972,5
6738,0
21495,2
11211,1
17498,1
27698,3
10697,1
29434,5
10603,1
20815,2
8500,0
16645,1
21253,2
14470,1
8082,0
1225,0
12319,1
21216,2
35643,5
26308,3
31717,5
20374,2
28379,5
1647,0
20038,2
15991,1
33541,5
35784,5
7001,0
24154,3
29614,5
16037,1
19171,2
15220,1
12709,1
15195,1
8800,0
34106,5
35910,5
1821,0
927,0
34051,5
14465,1
17434,1
9993,1
26656,3
31474,5
14240,1
11539,1
7212,0
17581,2
1754,0
3175,0
20037,2
32208,5
26658,3
32069,5
27727,3
1648,0
8955,0
28133,5
11813,1
31016,5
25088,3
35656,5
36002,5
12312,1
34998,5
37051,5
33599,5
14903,1
33591,5
6930,0
36362,5
15358,1
9613,1
22912,2
22199,2
17802,2
10479,1
28429,5
12282,1
5992,0
25704,3
7702,0
1885,0
17763,2
27812,3
31227,5
26090,3
32020,5
5319,0
11549,1
5017,0
23708,4
28738,5
23276,4
30460,5
23947,4
5285,0
15145,1
23888,4
24863,3
27344,3
11220,1
13786,1
4394,0
10826,1
24043,4
2291,0
16169,1
220,0
2109,0
32067,5
28107,5
35802,5
1733,0
37083,5
20267,2
1057,0
6293,0
8193,0
15705,1
18538,2
27845,3
25837,3
3990,0
19368,2
34154,5
11460,1
20518,2
28406,5
5114,0
10210,1
25581,3
30510,5
28679,5
36691,5
16940,1
35822,5
20663,2
22061,2
9268,1
18709,2
2704,0
14143,1
9302,1
34926,5
5408,0
35711,5
23311,4
12306,1
9808,1
21385,2
8462,0
35334,5
34411,5
34834,5
9149,1
12605,1
4810,0
13105,1
14030,1
15126,1
32465,5
7544,0
4171,0
17889,2
26507,3
23060,2
23199,4
30340,5
438,0
2594,0
24180,3
19883,2
4399,0
35360,5
32591,5
9329,1
20685,2
31366,5
20523,2
30639,5
17487,1
5720,0
7737,0
23070,2
27664,3
13932,1
25753,3
13968,1
12781,1
9204,1
16175,1
20407,2
21313,2
10790,1
36718,5
11008,1
8828,0
16069,1
12224,1
27369,3
33359,5
34569,5
22434,2
34709,5
9520,1
37228,5
26073,3
20236,2
26386,3
20244,2
13638,1
14708,1
28287,5
36224,5
19705,2
10908,1
16340,1
32690,5
6665,0
30539,5
36011,5
19354,2
33101,5
35572,5
23890,4
6036,0
22137,2
31247,5
5623,0
4021,0
9592,1
5934,0
5898,0
24211,3
31089,5
4138,0
19955,2
14599,1
27130,3
30363,5
7121,0
28607,5
6686,0
2049,0
22950,2
13332,1
10618,1
17836,2
8860,0
23453,4
9683,1
13990,1
32996,5
16342,1
4606,0
9348,1
24437,3
36422,5
6469,0
25327,3
20556,2
30520,5
7192,0
27642,3
3616,0
4696,0
19457,2
10824,1
11493,1
20296,2
14653,1
5772,0
23120,4
21442,2
5281,0
33239,5
15568,1
37213,5
5620,0
3273,0
4635,0
8065,0
11202,1
36710,5
35434,5
36312,5
34661,5
27560,3
25105,3
7678,0
17952,2
35258,5
25223,3
13883,1
8622,0
32765,5
21689,2
10027,1
10847,1
7775,0
12692,1
27288,3
11356,1
30832,5
30864,5
15006,1
13555,1
27689,3
16400,1
9991,1
1965,0
36258,5
24823,3
32464,5
26603,3
33031,5
25569,3
17469,1
1542,0
19366,2
26568,3
34389,5
22052,2
10962,1
40,0
7421,0
4258,0
16211,1
4527,0
4652,0
19962,2
21249,2
18638,2
7184,0
18805,2
19294,2
30285,5
23022,2
23620,4
27987,5
33344,5
12662,1
11355,1
36127,5
21502,2
6128,0
1768,0
23337,4
1707,0
556,0
18478,2
25375,3
20388,2
19385,2
5287,0
32617,5
13439,1
2204,0
34044,5
4067,0
28028,5
2901,0
29357,5
18315,2
27859,3
7558,0
25427,3
35022,5
28428,5
32841,5
26701,3
4592,0
5782,0
30738,5
30436,5
7648,0
23206,4
27154,3
11026,1
32533,5
5445,0
32817,5
16604,1
12944,1
28211,5
13851,1
27765,3
9128,1
29729,5
12775,1
2095,0
29431,5
29634,5
36264,5
13885,1
15269,1
24479,3
16087,1
19843,2
36948,5
18335,2
19693,2
2891,0
28426,5
3971,0
22119,2
6255,0
25913,3
9484,1
29931,5
53,0
19482,2
22462,2
12444,1
2689,0
6734,0
19472,2
35652,5
18665,2
16261,1
28240,5
14093,1
23308,4
1675,0
16993,1
28962,5
32794,5
20485,2
22063,2
17155,1
3186,0
29438,5
14931,1
31334,5
830,0
23536,4
6482,0
4734,0
36592,5
19834,2
33375,5
23589,4
2122,0
26421,3
24255,3
26005,3
31294,5
4036,0
23990,4
35635,5
11766,1
1104,0
5461,0
9882,1
29326,5
4250,0
29763,5
24625,3
32910,5
24264,3
2535,0
15717,1
4026,0
30144,5
4883,0
30001,5
19617,2
33937,5
6144,0
10056,1
21361,2
10731,1
2039,0
1068,0
26100,3
17494,1
8884,0
26998,3
18032,2
23772,4
13981,1
2583,0
19433,2
27835,3
2335,0
20312,2
21876,2
14218,1
13532,1
6784,0
33562,5
24653,3
9090,1
5800,0
18299,2
16095,1
11785,1
602,0
16661,1
9730,1
16788,1
30052,5
11615,1
30538,5
33439,5
23170,4
5951,0
15590,1
9567,1
5981,0
29710,5
23031,2
20751,2
6569,0
28509,5
36284,5
5927,0
6924,0
20727,2
3992,0
28076,5
20544,2
27697,3
29770,5
6484,0
26906,3
27708,3
1079,0
12945,1
512,0
13508,1
26585,3
16504,1
341,0
45,0
21041,2
16802,1
33838,5
15614,1
12419,1
11793,1
5248,0
6084,0
12392,1
19734,2
17417,1
16607,1
14894,1
15606,1
15731,1
23617,4
11679,1
22911,2
30446,5
26888,3
25151,3
22446,2
8838,0
15177,1
9716,1
28968,5
20127,2
4907,0
28725,5
20453,2
14163,1
24317,3
8097,0
33771,5
21845,2
24689,3
992,0
4744,0
30816,5
18364,2
13412,1
906,0
19380,2
11422,1
29879,5
29629,5
20949,2
5008,0
14486,1
34937,5
29901,5
26134,3
23080,2
29524,5
30778,5
5084,0
28275,5
23718,4
34081,5
16349,1
8326,0
19043,2
24849,3
6609,0
28386,5
2528,0
30484,5
27365,3
30200,5
34484,5
29676,5
22062,2
6062,0
20449,2
26980,3
21541,2
1450,0
33713,5
16108,1
19913,2
16765,1
15143,1
6866,0
15628,1
32435,5
6847,0
28683,5
20287,2
7385,0
25945,3
31840,5
32510,5
16056,1
6758,0
24626,3
296,0
27629,3
27012,3
6344,0
5660,0
33556,5
5244,0
16325,1
11058,1
33390,5
31102,5
18947,2
23220,4
20226,2
26454,3
1404,0
21668,2
7267,0
32797,5
34516,5
27354,3
4752,0
16951,1
13379,1
34727,5
6214,0
3688,0
35479,5
7309,0
13210,1
7366,0
29160,5
15755,1
35786,5
12673,1
2717,0
20200,2
2310,0
17220,1
13066,1
25331,3
30064,5
17403,1
36805,5
18336,2
22902,2
7801,0
8110,0
31415,5
5089,0
17472,1
13130,1
293,0
11243,1
19963,2
13468,1
11207,1
19384,2
3687,0
26689,3
15412,1
2862,0
11726,1
4900,0
470,0
33020,5
6793,0
26593,3
16516,1
30566,5
189,0
5405,0
25206,3
22749,2
12213,1
11236,1
3586,0
19070,2
21813,2
1329,0
33492,5
8950,0
20355,2
35699,5
5339,0
27612,3
3318,0
5415,0
17718,2
15213,1
7844,0
1710,0
6989,0
9896,1
420,0
21153,2
30239,5
32199,5
34477,5
2388,0
9789,1
7041,0
21052,2
17866,2
28197,5
23541,4
5328,0
914,0
4144,0
24575,3
20557,2
36638,5
28252,5
17569,2
4461,0
5806,0
17217,1
9660,1
31683,5
24044,4
1646,0
19799,2
11104,1
24774,3
32154,5
32311,5
31486,5
638,0
16770,1
23631,4
31183,5
3337,0
15640,1
790,0
15083,1
5909,0
31163,5
5841,0
11959,1
30742,5
17920,2
21504,2
30480,5
9466,1
31168,5
18459,2
4083,0
4842,0
11396,1
1534,0
965,0
3822,0
6027,0
19920,2
11852,1
22593,2
28180,5
30477,5
9817,1
21119,2
5280,0
4150,0
8571,0
32417,5
31881,5
11654,1
26666,3
6401,0
37159,5
16191,1
3684,0
15776,1
17571,2
31886,5
25102,3
31239,5
14953,1
3727,0
12485,1
32845,5
693,0
18675,2
7451,0
7934,0
24280,3
2903,0
2879,0
13890,1
15361,1
19187,2
26602,3
34100,5
9645,1
17260,1
24869,3
19855,2
15704,1
16282,1
18041,2
22892,2
10020,1
4330,0
27545,3
7685,0
34785,5
36088,5
21566,2
7587,0
14239,1
22432,2
13245,1
36251,5
454,0
31484,5
14961,1
15382,1
6929,0
13318,1
18149,2
20069,2
11720,1
29945,5
35879,5
20254,2
13841,1
14570,1
28935,5
21133,2
13838,1
23469,4
35754,5
2574,0
33748,5
24603,3
1203,0
27584,3
3118,0
20818,2
18820,2
26840,3
12452,1
14727,1
37118,5
13609,1
23505,4
37312,5
21644,2
22676,2
4772,0
948,0
2142,0
33727,5
778,0
21042,2
3520,0
29458,5
29607,5
16640,1
26512,3
29110,5
5641,0
17178,1
32322,5
33753,5
15825,1
21879,2
22722,2
20227,2
16416,1
18215,2
12804,1
32738,5
11389,1
22013,2
31206,5
14641,1
27198,3
4747,0
15488,1
28384,5
13760,1
25168,3
6957,0
1553,0
30945,5
31665,5
16913,1
3975,0
25471,3
2137,0
14773,1
27351,3
37324,5
28734,5
7016,0
126,0
28943,5
7542,0
7014,0
2226,0
37121,5
19745,2
3644,0
7765,0
26074,3
8788,0
19751,2
33561,5
30623,5
26615,3
14032,1
32742,5
21981,2
16875,1
15918,1
1766,0
852,0
1069,0
22816,2
7493,0
7923,0
4382,0
18249,2
16265,1
26297,3
32525,5
27706,3
1029,0
18439,2
25712,3
16440,1
2030,0
21388,2
34512,5
13963,1
15219,1
14690,1
6689,0
32147,5
24911,3
8239,0
21048,2
22975,2
6402,0
28822,5
10919,1
33759,5
15654,1
4626,0
18167,2
31271,5
22323,2
1636,0
19917,2
33460,5
2777,0
33717,5
15953,1
30699,5
35248,5
23094,2
25165,3
21722,2
9105,1
18368,2
23162,4
29133,5
17163,1
9088,1
32273,5
9981,1
23261,4
37108,5
21888,2
17274,1
12334,1
31026,5
21520,2
15311,1
20846,2
30294,5
29116,5
13351,1
19276,2
4157,0
1723,0
19459,2
4522,0
14083,1
29554,5
21726,2
643,0
31957,5
18980,2
7898,0
3883,0
32894,5
15669,1
2063,0
10512,1
11861,1
15416,1
12639,1
35697,5
7474,0
23810,4
13440,1
26249,3
11650,1
36514,5
19603,2
17333,1
28056,5
17859,2
24257,3
3240,0
10723,1
19445,2
11984,1
28122,5
15973,1
19588,2
25679,3
20070,2
36876,5
599,0
10743,1
29530,5
1465,0
25197,3
27355,3
23015,2
31793,5
17480,1
14810,1
8369,0
13563,1
3123,0
23011,2
4042,0
10617,1
34803,5
12345,1
31998,5
30131,5
4619,0
29752,5
21229,2
33323,5
31503,5
8072,0
35162,5
20479,2
31459,5
10476,1
3238,0
18384,2
25335,3
36994,5
18441,2
2899,0
9709,1
36582,5
7750,0
24604,3
25097,3
36549,5
33146,5
24090,4
26409,3
6978,0
9579,1
2169,0
21126,2
33026,5
11695,1
10805,1
4398,0
28096,5
31194,5
31538,5
619,0
29155,5
35503,5
9812,1
11557,1
16393,1
9568,1
3972,0
10262,1
32724,5
28201,5
18078,2
29851,5
25356,3
2158,0
31919,5
21173,2
3196,0
36866,5
25798,3
9030,0
16010,1
30383,5
20366,2
36990,5
18590,2
5608,0
9668,1
35393,5
1174,0
37348,5
4373,0
30690,5
20798,2
14513,1
11044,1
35147,5
28727,5
26242,3
23250,4
2491,0
26428,3
16568,1
16207,1
23492,4
28102,5
18282,2
33747,5
17448,1
21847,2
30014,5
8441,0
13138,1
12618,1
14001,1
25123,3
5755,0
23283,4
9328,1
27909,3
12102,1
24684,3
28710,5
27088,3
15414,1
11942,1
5177,0
5956,0
21584,2
29606,5
24436,3
22685,2
12304,1
30568,5
9487,1
15291,1
28115,5
2313,0
25321,3
16217,1
31968,5
13302,1
21657,2
35667,5
12143,1
9574,1
30776,5
1993,0
16935,1
33880,5
25450,3
25403,3
31572,5
19546,2
12491,1
6256,0
30657,5
18506,2
13539,1
26664,3
33701,5
11252,1
4412,0
23150,4
2025,0
31901,5
31532,5
36139,5
16354,1
16932,1
21321,2
32767,5
9928,1
12294,1
16783,1
33590,5
11960,1
32383,5
25268,3
28323,5
35585,5
35645,5
32929,5
11033,1
36849,5
30065,5
35196,5
11185,1
18572,2
32649,5
15666,1
33641,5
11140,1
10440,1
12250,1
12070,1
22325,2
18376,2
3597,0
28127,5
24292,3
34969,5
32985,5
10235,1
33411,5
9751,1
24561,3
9984,1
32990,5
25663,3
31852,5
26494,3
10876,1
34047,5
26430,3
8603,0
22799,2
22309,2
27936,5
16281,1
3166,0
5518,0
28334,5
36247,5
3964,0
12367,1
8330,0
17474,1
36105,5
34342,5
33314,5
30818,5
10437,1
16067,1
1061,0
15175,1
8635,0
16945,1
6858,0
4879,0
35241,5
11830,1
24941,3
19259,2
21687,2
6815,0
6854,0
17918,2
27886,3
517,0
14788,1
33488,5
33875,5
24714,3
5931,0
2347,0
15485,1
23683,4
27144,3
5904,0
34058,5
17986,2
25457,3
2569,0
6497,0
33008,5
16755,1
18341,2
15274,1
22198,2
23987,4
4866,0
26382,3
7804,0
10410,1
34933,5
7717,0
6329,0
19332,2
13632,1
6809,0
26128,3
1547,0
14596,1
30222,5
32013,5
32614,5
2616,0
6716,0
27674,3
18901,2
25802,3
11837,1
17401,1
7448,0
2323,0
14983,1
7453,0
36052,5
4786,0
7476,0
33174,5
26101,3
25188,3
6742,0
28594,5
11274,1
21415,2
14753,1
15902,1
3951,0
33993,5
9697,1
17431,1
22112,2
19388,2
33703,5
429,0
11158,1
5136,0
913,0
33063,5
23698,4
16786,1
34315,5
32814,5
26738,3
7885,0
18132,2
26518,3
20603,2
4536,0
28188,5
25252,3
22023,2
30788,5
33752,5
12375,1
17874,2
23093,2
17083,1
2832,0
11980,1
35627,5
22469,2
1521,0
24395,3
22105,2
36600,5
26389,3
5858,0
33446,5
13029,1
17009,1
14275,1
12297,1
15645,1
28221,5
8309,0
1392,0
1024,0
12484,1
12555,1
29681,5
9511,1
33453,5
18074,2
20293,2
26811,3
9249,1
1035,0
7675,0
26323,3
7901,0
15224,1
37003,5
4494,0
31008,5
20926,2
16835,1
30220,5
35794,5
3268,0
12191,1
14178,1
14868,1
22772,2
30681,5
2764,0
27762,3
2731,0
26880,3
601,0
24848,3
24173,3
36262,5
19438,2
8064,0
7108,0
32309,5
28298,5
30490,5
6284,0
2429,0
11661,1
13634,1
11244,1
5076,0
31367,5
30741,5
2319,0
219,0
30133,5
17336,1
14302,1
16011,1
31701,5
7110,0
19543,2
763,0
16136,1
6283,0
6706,0
17893,2
16925,1
13336,1
30317,5
4816,0
28591,5
13804,1
18310,2
30199,5
29835,5
5033,0
34894,5
2361,0
3,0
35128,5
13738,1
33593,5
21007,2
27127,3
498,0
7316,0
25260,3
1875,0
19382,2
25738,3
26899,3
6322,0
17378,1
12008,1
22556,2
9175,1
29168,5
22012,2
8045,0
1284,0
20762,2
21989,2
5431,0
11139,1
21035,2
28940,5
34588,5
22640,2
28793,5
27805,3
35961,5
24169,3
3856,0
19664,2
19826,2
21770,2
3652,0
14194,1
16833,1
25041,3
25689,3
2275,0
25358,3
29415,5
18729,2
16946,1
35547,5
19695,2
22372,2
3269,0
3656,0
42,0
22632,2
18405,2
25369,3
2091,0
24313,3
12726,1
7265,0
14574,1
30426,5
9391,1
917,0
3361,0
25963,3
34248,5
35230,5
6682,0
34774,5
3024,0
3893,0
4726,0
28222,5
6431,0
6213,0
30767,5
94,0
22761,2
30312,5
22550,2
31296,5
28020,5
2475,0
4263,0
29366,5
26361,3
1267,0
24316,3
35287,5
19080,2
14551,1
18975,2
29656,5
516,0
5466,0
23801,4
20245,2
10690,1
20564,2
18014,2
16558,1
32550,5
20473,2
15789,1
31401,5
33171,5
24913,3
23365,4
23470,4
17196,1
27142,3
28693,5
25447,3
16256,1
21636,2
5689,0
2455,0
34994,5
16670,1
19836,2
10662,1
12182,1
5941,0
21646,2
2904,0
14725,1
4938,0
36095,5
4771,0
18854,2
25278,3
23925,4
1413,0
25895,3
26728,3
21598,2
12366,1
12228,1
29079,5
13934,1
35082,5
9917,1
24248,3
1806,0
11293,1
12651,1
15363,1
36835,5
28113,5
18196,2
22782,2
24884,3
6724,0
11240,1
14644,1
3502,0
998,0
22210,2
1734,0
17748,2
5670,0
12446,1
32605,5
3649,0
5570,0
6193,0
14850,1
29819,5
7155,0
7127,0
881,0
33868,5
16635,1
12997,1
2930,0
20413,2
2272,0
16893,1
15072,1
3299,0
9637,1
576,0
34400,5
5960,0
2168,0
22633,2
17062,1
17018,1
11454,1
36008,5
21294,2
31358,5
18025,2
27058,3
14673,1
25710,3
14945,1
24424,3
9228,1
15276,1
33798,5
27379,3
34644,5
2586,0
36065,5
11885,1
8674,0
13516,1
24194,3
15298,1
34492,5
22400,2
8148,0
21105,2
8156,0
19602,2
9689,1
5460,0
3069,0
1172,0
6278,0
29624,5
1186,0
36995,5
21539,2
35311,5
17347,1
3181,0
557,0
23959,4
27512,3
18470,2
24817,3
1556,0
28224,5
36578,5
4773,0
21033,2
10757,1
16313,1
15309,1
26366,3
6095,0
12996,1
9141,1
32072,5
19759,2
14852,1
20971,2
11235,1
26893,3
16545,1
13385,1
20373,2
16847,1
2326,0
17064,1
20250,2
24042,4
33509,5
23057,2
385,0
32825,5
88,0
7913,0
36642,5
11413,1
17024,1
22542,2
35184,5
9707,1
21791,2
4825,0
3651,0
33027,5
31441,5
9763,1
37082,5
15300,1
26683,3
2629,0
2285,0
34694,5
24361,3
1572,0
31302,5
6360,0
27295,3
35526,5
31258,5
22508,2
32793,5
14946,1
11316,1
6733,0
29153,5
23918,4
33491,5
23779,4
25848,3
15481,1
17867,2
33889,5
31846,5
2561,0
1626,0
12020,1
2383,0
24880,3
31873,5
24931,3
23894,4
20920,2
20083,2
19442,2
31759,5
4316,0
5392,0
12068,1
18332,2
2658,0
31721,5
28285,5
14077,1
25243,3
17917,2
27613,3
23865,4
7472,0
8780,0
9937,1
8384,0
10761,1
21040,2
8562,0
19520,2
34355,5
21295,2
5682,0
15234,1
9109,1
10351,1
21185,2
6063,0
4306,0
33907,5
994,0
36301,5
18205,2
20502,2
13451,1
13642,1
11791,1
31904,5
22247,2
671,0
27877,3
19228,2
20392,2
33002,5
31771,5
10948,1
18012,2
2509,0
34152,5
13678,1
22406,2
30430,5
36759,5
8038,0
24602,3
17035,1
17019,1
24168,3
18672,2
2817,0
32419,5
19271,2
13690,1
30993,5
22054,2
10034,1
26358,3
15339,1
37161,5
3628,0
6763,0
19104,2
19051,2
15694,1
29818,5
30089,5
3640,0
17152,1
33396,5
15740,1
76,0
13550,1
6261,0
3376,0
24852,3
17974,2
20610,2
19680,2
32157,5
27420,3
238,0
29698,5
15796,1
17293,1
7539,0
25787,3
16815,1
25923,3
27299,3
20783,2
26399,3
19528,2
20620,2
34928,5
2600,0
5517,0
33465,5
30817,5
7638,0
18165,2
29955,5
1715,0
28585,5
8006,0
22233,2
23087,2
1369,0
16551,1
27446,3
19056,2
30246,5
19463,2
14407,1
32204,5
25884,3
1760,0
36388,5
17063,1
24283,3
16439,1
9887,1
6764,0
25520,3
37014,5
6570,0
26280,3
20600,2
20422,2
31004,5
28227,5
30224,5
34525,5
31490,5
21716,2
25156,3
16943,1
3506,0
3394,0
7655,0
14611,1
21898,2
9131,1
10816,1
16520,1
33345,5
19782,2
30944,5
12092,1
16497,1
19515,2
35629,5
28173,5
1506,0
36338,5
13801,1
12503,1
2625,0
24518,3
18067,2
21192,2
37184,5
8218,0
33610,5
8801,0
17232,1
9727,1
12347,1
9859,1
8215,0
6942,0
37301,5
21292,2
20909,2
15633,1
27800,3
13764,1
24158,3
31396,5
15473,1
33152,5
3354,0
25577,3
2519,0
27954,5
33486,5
20628,2
27248,3
6083,0
21862,2
36324,5
15125,1
25047,3
16744,1
2332,0
35824,5
17829,2
24182,3
30563,5
18010,2
13103,1
19577,2
9659,1
6375,0
29722,5
15771,1
13526,1
15769,1
5118,0
35178,5
23357,4
35611,5
33316,5
13770,1
16965,1
12851,1
37321,5
35220,5
29586,5
9357,1
37394,5
23489,4
24515,3
11350,1
6156,0
19030,2
24273,3
22423,2
20646,2
20176,2
21750,2
28361,5
11009,1
33348,5
27636,3
35214,5
35033,5
20219,2
1043,0
36409,5
9711,1
20402,2
34921,5
19569,2
24647,3
30269,5
30265,5
15160,1
19911,2
28045,5
13405,1
32428,5
9129,1
1644,0
32853,5
31995,5
20376,2
8954,0
29001,5
4343,0
5679,0
29410,5
11534,1
21585,2
5077,0
24120,4
32395,5
9806,1
36255,5
11923,1
34160,5
28330,5
16554,1
1876,0
35358,5
24775,3
25184,3
8987,0
31189,5
19440,2
32692,5
4782,0
29783,5
11449,1
16338,1
20638,2
17993,2
19014,2
13194,1
12048,1
14802,1
29469,5
21246,2
35,0
35077,5
18744,2
26245,3
26881,3
26809,3
16006,1
16772,1
23529,4
5357,0
5378,0
35119,5
33079,5
23967,4
30355,5
24170,3
22735,2
33382,5
19822,2
21180,2
12722,1
23271,4
25027,3
25792,3
1047,0
30173,5
1438,0
31392,5
19781,2
6840,0
3424,0
18541,2
31764,5
18841,2
4238,0
23237,4
3007,0
6376,0
4737,0
3279,0
14296,1
25596,3
25384,3
24716,3
7781,0
3314,0
14055,1
32207,5
17327,1
26161,3
5557,0
8399,0
785,0
31407,5
9573,1
1416,0
18836,2
35919,5
30948,5
20009,2
6871,0
22527,2
34770,5
7342,0
9174,1
14604,1
24200,3
25172,3
19624,2
4007,0
8261,0
36789,5
15146,1
13398,1
20159,2
21947,2
14776,1
13783,1
27687,3
9932,1
14301,1
20076,2
30493,5
32597,5
34338,5
26591,3
24571,3
14569,1
21919,2
33790,5
21655,2
13667,1
30467,5
7310,0
25716,3
8709,0
8879,0
23416,4
7908,0
17666,2
12787,1
613,0
7916,0
34677,5
4231,0
27423,3
31442,5
30099,5
23226,4
36616,5
26331,3
25766,3
29782,5
18265,2
34055,5
5868,0
1890,0
20693,2
8075,0
29105,5
32339,5
24723,3
7566,0
1261,0
12553,1
16437,1
24618,3
26800,3
20493,2
24885,3
7138,0
30715,5
740,0
19100,2
8237,0
31912,5
34434,5
25586,3
26058,3
1377,0
29096,5
14047,1
37343,5
1249,0
28347,5
24161,3
17219,1
17119,1
14584,1
24799,3
22318,2
36428,5
20962,2
19945,2
9609,1
20470,2
34837,5
32284,5
16053,1
35851,5
18232,2
28547,5
799,0
27646,3
7892,0
1575,0
23062,2
15079,1
6102,0
23913,4
16564,1
30820,5
4252,0
31613,5
8040,0
2395,0
35424,5
26860,3
27738,3
1752,0
13240,1
32489,5
3739,0
13873,1
14675,1
2069,0
35978,5
1231,0
37389,5
35511,5
5769,0
36287,5
26343,3
14791,1
36261,5
4214,0
15244,1
36017,5
9666,1
13865,1
21166,2
21742,2
28860,5
34543,5
19935,2
34871,5
7709,0
16861,1
10984,1
36651,5
36803,5
24866,3
31699,5
31151,5
4266,0
27308,3
31062,5
4979,0
10330,1
15906,1
29066,5
18174,2
24808,3
17073,1
30977,5
16897,1
24727,3
30076,5
34410,5
6834,0
22811,2
11818,1
29241,5
24896,3
36681,5
1738,0
12576,1
18114,2
22298,2
18978,2
22877,2
27495,3
11741,1
14034,1
3741,0
36194,5
6298,0
16353,1
15459,1
32776,5
15171,1
35250,5
18814,2
18516,2
18566,2
25874,3
29492,5
23753,4
21009,2
15420,1
3352,0
6122,0
20724,2
29238,5
36625,5
28672,5
34300,5
28946,5
3215,0
5814,0
19452,2
7431,0
29623,5
7201,0
11612,1
31842,5
32071,5
32429,5
25490,3
34657,5
25892,3
8287,0
35565,5
824,0
15342,1
136,0
5550,0
31170,5
21428,2
19048,2
36480,5
30557,5
23297,4
9465,1
32448,5
25614,3
25265,3
4359,0
21422,2
27789,3
654,0
9915,1
14667,1
25108,3
15733,1
20948,2
737,0
31110,5
6558,0
26268,3
9541,1
4436,0
34306,5
19699,2
32972,5
34919,5
129,0
35561,5
31856,5
6747,0
34545,5
7671,0
1894,0
32740,5
3401,0
10483,1
13034,1
23662,4
5554,0
23639,4
35256,5
26167,3
15261,1
4194,0
26734,3
29162,5
14663,1
29895,5
11868,1
12992,1
13560,1
12627,1
9099,1
536,0
20455,2
29644,5
9997,1
11179,1
22949,2
14721,1
32327,5
27874,3
33294,5
2874,0
17679,2
24565,3
10361,1
27824,3
14902,1
33850,5
32493,5
28244,5
22953,2
18839,2
3096,0
9387,1
29320,5
2906,0
9961,1
22610,2
10664,1
32514,5
24335,3
6718,0
1207,0
20637,2
27165,3
16597,1
31047,5
26259,3
28174,5
23411,4
19351,2
8257,0
10415,1
19604,2
3257,0
35488,5
36673,5
36919,5
520,0
8013,0
29949,5
34052,5
17935,2
28713,5
34580,5
25051,3
7952,0
20697,2
33242,5
9203,1
35355,5
4917,0
37383,5
24507,3
7420,0
18858,2
12450,1
4076,0
33721,5
5588,0
23934,4
5440,0
32338,5
16324,1
37186,5
16664,1
35061,5
28533,5
31372,5
12277,1
35405,5
33111,5
29800,5
35401,5
36045,5
13703,1
30957,5
2374,0
16760,1
9167,1
10114,1
5463,0
21952,2
14968,1
2880,0
21946,2
11951,1
29740,5
2246,0
36984,5
25196,3
15921,1
33267,5
1578,0
14990,1
36083,5
34625,5
35409,5
18773,2
31485,5
1914,0
14230,1
31820,5
27630,3
33635,5
16706,1
6881,0
35342,5
7349,0
2011,0
28493,5
21849,2
31458,5
1541,0
36897,5
12824,1
11509,1
12761,1
3232,0
9073,0
17051,1
3939,0
5578,0
5443,0
20354,2
28834,5
2037,0
9646,1
12113,1
30344,5
33744,5
5998,0
755,0
34824,5
22369,2
6072,0
25865,3
18969,2
17747,2
4610,0
23078,2
7353,0
36145,5
5002,0
27191,3
18818,2
