,Label
10793,1
2604,6
14416,1
16571,1
23347,4
25060,3
1817,6
17712,2
20382,2
2721,6
32012,5
25900,3
12037,1
15783,1
7523,6
4229,6
745,6
21596,2
12273,1
21278,2
28966,5
22055,2
20538,2
7032,6
19318,2
31991,5
6495,6
22453,2
19244,2
9330,1
34261,5
19774,2
27620,3
11229,1
20168,2
34318,5
28831,5
13984,1
10364,1
31556,5
27159,3
7010,6
36029,5
15033,1
20113,2
37244,5
36478,5
26451,3
9488,1
3176,6
29759,5
3860,6
31730,5
26456,3
20781,2
15170,1
14460,1
185,6
25718,3
14796,1
30179,5
26500,3
33102,5
31563,5
11144,1
26897,3
12465,1
32634,5
7814,6
5145,6
26533,3
1408,6
11527,1
34109,5
21016,2
858,6
20680,2
32918,5
15077,1
9700,1
29404,5
11581,1
17139,1
1483,6
14052,1
23585,4
11697,1
31935,5
13024,1
10474,1
25925,3
991,6
9837,1
32764,5
21340,2
27927,5
9947,1
1833,6
11015,1
8283,6
26627,3
30026,5
33161,5
36499,5
29077,5
6302,6
20994,2
11945,1
10718,1
27505,3
35765,5
26624,3
16638,1
694,6
28965,5
4669,6
4643,6
600,6
2791,6
7684,6
15799,1
4317,6
29473,5
17071,1
3665,6
35800,5
16291,1
29575,5
3226,6
36772,5
11260,1
17361,1
4990,6
36302,5
27098,3
21093,2
15725,1
25057,3
14534,1
1455,6
4458,6
34299,5
9386,1
18021,2
34582,5
5485,6
4903,6
9861,1
9233,1
22770,2
15943,1
1579,6
29858,5
32592,5
25995,3
9593,1
1524,6
8672,6
24582,3
3516,6
22363,2
16064,1
31774,5
14409,1
4566,6
10036,1
6161,6
31444,5
26371,3
31966,5
12328,1
1155,6
5088,6
19560,2
21128,2
34139,5
12064,1
2084,6
14959,1
26406,3
18264,2
33147,5
9619,1
1916,6
36246,5
35462,5
35506,5
21220,2
7869,6
6898,6
1470,6
6066,6
1568,6
701,6
9312,1
27220,3
12666,1
36790,5
33159,5
5390,6
23984,4
36891,5
24178,3
32470,5
28972,5
6738,6
21495,2
11211,1
17498,1
27698,3
10697,1
29434,5
10603,1
20815,2
8500,6
16645,1
21253,2
14470,1
8082,6
1225,6
12319,1
21216,2
35643,5
26308,3
31717,5
20374,2
28379,5
1647,6
20038,2
15991,1
33541,5
35784,5
7001,6
24154,3
29614,5
16037,1
19171,2
15220,1
12709,1
15195,1
8800,6
34106,5
35910,5
1821,6
927,6
34051,5
14465,1
17434,1
9993,1
26656,3
31474,5
14240,1
11539,1
7212,6
17581,2
1754,6
3175,6
20037,2
32208,5
26658,3
32069,5
27727,3
1648,6
8955,6
28133,5
11813,1
31016,5
25088,3
35656,5
36002,5
12312,1
34998,5
37051,5
33599,5
14903,1
33591,5
6930,6
36362,5
15358,1
9613,1
22912,2
22199,2
17802,2
10479,1
28429,5
12282,1
5992,6
25704,3
7702,6
1885,6
17763,2
27812,3
31227,5
26090,3
32020,5
5319,6
11549,1
5017,6
23708,4
28738,5
23276,4
30460,5
23947,4
5285,6
15145,1
23888,4
24863,3
27344,3
11220,1
13786,1
4394,6
10826,1
24043,4
2291,6
16169,1
220,6
2109,6
32067,5
28107,5
35802,5
1733,6
37083,5
20267,2
1057,6
6293,6
8193,6
15705,1
18538,2
27845,3
25837,3
3990,6
19368,2
34154,5
11460,1
20518,2
28406,5
5114,6
10210,1
25581,3
30510,5
28679,5
36691,5
16940,1
35822,5
20663,2
22061,2
9268,1
18709,2
2704,6
14143,1
9302,1
34926,5
5408,6
35711,5
23311,4
12306,1
9808,1
21385,2
8462,6
35334,5
34411,5
34834,5
9149,1
12605,1
4810,6
13105,1
14030,1
15126,1
32465,5
7544,6
4171,6
17889,2
26507,3
23060,2
23199,4
30340,5
438,6
2594,6
24180,3
19883,2
4399,6
35360,5
32591,5
9329,1
20685,2
31366,5
20523,2
30639,5
17487,1
5720,6
7737,6
23070,2
27664,3
13932,1
25753,3
13968,1
12781,1
9204,1
16175,1
20407,2
21313,2
10790,1
36718,5
11008,1
8828,6
16069,1
12224,1
27369,3
33359,5
34569,5
22434,2
34709,5
9520,1
37228,5
26073,3
20236,2
26386,3
20244,2
13638,1
14708,1
28287,5
36224,5
19705,2
10908,1
16340,1
32690,5
6665,6
30539,5
36011,5
19354,2
33101,5
35572,5
23890,4
6036,6
22137,2
31247,5
5623,6
4021,6
9592,1
5934,6
5898,6
24211,3
31089,5
4138,6
19955,2
14599,1
27130,3
30363,5
7121,6
28607,5
6686,6
2049,6
22950,2
13332,1
10618,1
17836,2
8860,6
23453,4
9683,1
13990,1
32996,5
16342,1
4606,6
9348,1
24437,3
36422,5
6469,6
25327,3
20556,2
30520,5
7192,6
27642,3
3616,6
4696,6
19457,2
10824,1
11493,1
20296,2
14653,1
5772,6
23120,4
21442,2
5281,6
33239,5
15568,1
37213,5
5620,6
3273,6
4635,6
8065,6
11202,1
36710,5
35434,5
36312,5
34661,5
27560,3
25105,3
7678,6
17952,2
35258,5
25223,3
13883,1
8622,6
32765,5
21689,2
10027,1
10847,1
7775,6
12692,1
27288,3
11356,1
30832,5
30864,5
15006,1
13555,1
27689,3
16400,1
9991,1
1965,6
36258,5
24823,3
32464,5
26603,3
33031,5
25569,3
17469,1
1542,6
19366,2
26568,3
34389,5
22052,2
10962,1
40,6
7421,6
4258,6
16211,1
4527,6
4652,6
19962,2
21249,2
18638,2
7184,6
18805,2
19294,2
30285,5
23022,2
23620,4
27987,5
33344,5
12662,1
11355,1
36127,5
21502,2
6128,6
1768,6
23337,4
1707,6
556,6
18478,2
25375,3
20388,2
19385,2
5287,6
32617,5
13439,1
2204,6
34044,5
4067,6
28028,5
2901,6
29357,5
18315,2
27859,3
7558,6
25427,3
35022,5
28428,5
32841,5
26701,3
4592,6
5782,6
30738,5
30436,5
7648,6
23206,4
27154,3
11026,1
32533,5
5445,6
32817,5
16604,1
12944,1
28211,5
13851,1
27765,3
9128,1
29729,5
12775,1
2095,6
29431,5
29634,5
36264,5
13885,1
15269,1
24479,3
16087,1
19843,2
36948,5
18335,2
19693,2
2891,6
28426,5
3971,6
22119,2
6255,6
25913,3
9484,1
29931,5
53,6
19482,2
22462,2
12444,1
2689,6
6734,6
19472,2
35652,5
18665,2
16261,1
28240,5
14093,1
23308,4
1675,6
16993,1
28962,5
32794,5
20485,2
22063,2
17155,1
3186,6
29438,5
14931,1
31334,5
830,6
23536,4
6482,6
4734,6
36592,5
19834,2
33375,5
23589,4
2122,6
26421,3
24255,3
26005,3
31294,5
4036,6
23990,4
35635,5
11766,1
1104,6
5461,6
9882,1
29326,5
4250,6
29763,5
24625,3
32910,5
24264,3
2535,6
15717,1
4026,6
30144,5
4883,6
30001,5
19617,2
33937,5
6144,6
10056,1
21361,2
10731,1
2039,6
1068,6
26100,3
17494,1
8884,6
26998,3
18032,2
23772,4
13981,1
2583,6
19433,2
27835,3
2335,6
20312,2
21876,2
14218,1
13532,1
6784,6
33562,5
24653,3
9090,1
5800,6
18299,2
16095,1
11785,1
602,6
16661,1
9730,1
16788,1
30052,5
11615,1
30538,5
33439,5
23170,4
5951,6
15590,1
9567,1
5981,6
29710,5
23031,2
20751,2
6569,6
28509,5
36284,5
5927,6
6924,6
20727,2
3992,6
28076,5
20544,2
27697,3
29770,5
6484,6
26906,3
27708,3
1079,6
12945,1
512,6
13508,1
26585,3
16504,1
341,6
45,6
21041,2
16802,1
33838,5
15614,1
12419,1
11793,1
5248,6
6084,6
12392,1
19734,2
17417,1
16607,1
14894,1
15606,1
15731,1
23617,4
11679,1
22911,2
30446,5
26888,3
25151,3
22446,2
8838,6
15177,1
9716,1
28968,5
20127,2
4907,6
28725,5
20453,2
14163,1
24317,3
8097,6
33771,5
21845,2
24689,3
992,6
4744,6
30816,5
18364,2
13412,1
906,6
19380,2
11422,1
29879,5
29629,5
20949,2
5008,6
14486,1
34937,5
29901,5
26134,3
23080,2
29524,5
30778,5
5084,6
28275,5
23718,4
34081,5
16349,1
8326,6
19043,2
24849,3
6609,6
28386,5
2528,6
30484,5
27365,3
30200,5
34484,5
29676,5
22062,2
6062,6
20449,2
26980,3
21541,2
1450,6
33713,5
16108,1
19913,2
16765,1
15143,1
6866,6
15628,1
32435,5
6847,6
28683,5
20287,2
7385,6
25945,3
31840,5
32510,5
16056,1
6758,6
24626,3
296,6
27629,3
27012,3
6344,6
5660,6
33556,5
5244,6
16325,1
11058,1
33390,5
31102,5
18947,2
23220,4
20226,2
26454,3
1404,6
21668,2
7267,6
32797,5
34516,5
27354,3
4752,6
16951,1
13379,1
34727,5
6214,6
3688,6
35479,5
7309,6
13210,1
7366,6
29160,5
15755,1
35786,5
12673,1
2717,6
20200,2
2310,6
17220,1
13066,1
25331,3
30064,5
17403,1
36805,5
18336,2
22902,2
7801,6
8110,6
31415,5
5089,6
17472,1
13130,1
293,6
11243,1
19963,2
13468,1
11207,1
19384,2
3687,6
26689,3
15412,1
2862,6
11726,1
4900,6
470,6
33020,5
6793,6
26593,3
16516,1
30566,5
189,6
5405,6
25206,3
22749,2
12213,1
11236,1
3586,6
19070,2
21813,2
1329,6
33492,5
8950,6
20355,2
35699,5
5339,6
27612,3
3318,6
5415,6
17718,2
15213,1
7844,6
1710,6
6989,6
9896,1
420,6
21153,2
30239,5
32199,5
34477,5
2388,6
9789,1
7041,6
21052,2
17866,2
28197,5
23541,4
5328,6
914,6
4144,6
24575,3
20557,2
36638,5
28252,5
17569,2
4461,6
5806,6
17217,1
9660,1
31683,5
24044,4
1646,6
19799,2
11104,1
24774,3
32154,5
32311,5
31486,5
638,6
16770,1
23631,4
31183,5
3337,6
15640,1
790,6
15083,1
5909,6
31163,5
5841,6
11959,1
30742,5
17920,2
21504,2
30480,5
9466,1
31168,5
18459,2
4083,6
4842,6
11396,1
1534,6
965,6
3822,6
6027,6
19920,2
11852,1
22593,2
28180,5
30477,5
9817,1
21119,2
5280,6
4150,6
8571,6
32417,5
31881,5
11654,1
26666,3
6401,6
37159,5
16191,1
3684,6
15776,1
17571,2
31886,5
25102,3
31239,5
14953,1
3727,6
12485,1
32845,5
693,6
18675,2
7451,6
7934,6
24280,3
2903,6
2879,6
13890,1
15361,1
19187,2
26602,3
34100,5
9645,1
17260,1
24869,3
19855,2
15704,1
16282,1
18041,2
22892,2
10020,1
4330,6
27545,3
7685,6
34785,5
36088,5
21566,2
7587,6
14239,1
22432,2
13245,1
36251,5
454,6
31484,5
14961,1
15382,1
6929,6
13318,1
18149,2
20069,2
11720,1
29945,5
35879,5
20254,2
13841,1
14570,1
28935,5
21133,2
13838,1
23469,4
35754,5
2574,6
33748,5
24603,3
1203,6
27584,3
3118,6
20818,2
18820,2
26840,3
12452,1
14727,1
37118,5
13609,1
23505,4
37312,5
21644,2
22676,2
4772,6
948,6
2142,6
33727,5
778,6
21042,2
3520,6
29458,5
29607,5
16640,1
26512,3
29110,5
5641,6
17178,1
32322,5
33753,5
15825,1
21879,2
22722,2
20227,2
16416,1
18215,2
12804,1
32738,5
11389,1
22013,2
31206,5
14641,1
27198,3
4747,6
15488,1
28384,5
13760,1
25168,3
6957,6
1553,6
30945,5
31665,5
16913,1
3975,6
25471,3
2137,6
14773,1
27351,3
37324,5
28734,5
7016,6
126,6
28943,5
7542,6
7014,6
2226,6
37121,5
19745,2
3644,6
7765,6
26074,3
8788,6
19751,2
33561,5
30623,5
26615,3
14032,1
32742,5
21981,2
16875,1
15918,1
1766,6
852,6
1069,6
22816,2
7493,6
7923,6
4382,6
18249,2
16265,1
26297,3
32525,5
27706,3
1029,6
18439,2
25712,3
16440,1
2030,6
21388,2
34512,5
13963,1
15219,1
14690,1
6689,6
32147,5
24911,3
8239,6
21048,2
22975,2
6402,6
28822,5
10919,1
33759,5
15654,1
4626,6
18167,2
31271,5
22323,2
1636,6
19917,2
33460,5
2777,6
33717,5
15953,1
30699,5
35248,5
23094,2
25165,3
21722,2
9105,1
18368,2
23162,4
29133,5
17163,1
9088,1
32273,5
9981,1
23261,4
37108,5
21888,2
17274,1
12334,1
31026,5
21520,2
15311,1
20846,2
30294,5
29116,5
13351,1
19276,2
4157,6
1723,6
19459,2
4522,6
14083,1
29554,5
21726,2
643,6
31957,5
18980,2
7898,6
3883,6
32894,5
15669,1
2063,6
10512,1
11861,1
15416,1
12639,1
35697,5
7474,6
23810,4
13440,1
26249,3
11650,1
36514,5
19603,2
17333,1
28056,5
17859,2
24257,3
3240,6
10723,1
19445,2
11984,1
28122,5
15973,1
19588,2
25679,3
20070,2
36876,5
599,6
10743,1
29530,5
1465,6
25197,3
27355,3
23015,2
31793,5
17480,1
14810,1
8369,6
13563,1
3123,6
23011,2
4042,6
10617,1
34803,5
12345,1
31998,5
30131,5
4619,6
29752,5
21229,2
33323,5
31503,5
8072,6
35162,5
20479,2
31459,5
10476,1
3238,6
18384,2
25335,3
36994,5
18441,2
2899,6
9709,1
36582,5
7750,6
24604,3
25097,3
36549,5
33146,5
24090,4
26409,3
6978,6
9579,1
2169,6
21126,2
33026,5
11695,1
10805,1
4398,6
28096,5
31194,5
31538,5
619,6
29155,5
35503,5
9812,1
11557,1
16393,1
9568,1
3972,6
10262,1
32724,5
28201,5
18078,2
29851,5
25356,3
2158,6
31919,5
21173,2
3196,6
36866,5
25798,3
9030,6
16010,1
30383,5
20366,2
36990,5
18590,2
5608,6
9668,1
35393,5
1174,6
37348,5
4373,6
30690,5
20798,2
14513,1
11044,1
35147,5
28727,5
26242,3
23250,4
2491,6
26428,3
16568,1
16207,1
23492,4
28102,5
18282,2
33747,5
17448,1
21847,2
30014,5
8441,6
13138,1
12618,1
14001,1
25123,3
5755,6
23283,4
9328,1
27909,3
12102,1
24684,3
28710,5
27088,3
15414,1
11942,1
5177,6
5956,6
21584,2
29606,5
24436,3
22685,2
12304,1
30568,5
9487,1
15291,1
28115,5
2313,6
25321,3
16217,1
31968,5
13302,1
21657,2
35667,5
12143,1
9574,1
30776,5
1993,6
16935,1
33880,5
25450,3
25403,3
31572,5
19546,2
12491,1
6256,6
30657,5
18506,2
13539,1
26664,3
33701,5
11252,1
4412,6
23150,4
2025,6
31901,5
31532,5
36139,5
16354,1
16932,1
21321,2
32767,5
9928,1
12294,1
16783,1
33590,5
11960,1
32383,5
25268,3
28323,5
35585,5
35645,5
32929,5
11033,1
36849,5
30065,5
35196,5
11185,1
18572,2
32649,5
15666,1
33641,5
11140,1
10440,1
12250,1
12070,1
22325,2
18376,2
3597,6
28127,5
24292,3
34969,5
32985,5
10235,1
33411,5
9751,1
24561,3
9984,1
32990,5
25663,3
31852,5
26494,3
10876,1
34047,5
26430,3
8603,6
22799,2
22309,2
27936,5
16281,1
3166,6
5518,6
28334,5
36247,5
3964,6
12367,1
8330,6
17474,1
36105,5
34342,5
33314,5
30818,5
10437,1
16067,1
1061,6
15175,1
8635,6
16945,1
6858,6
4879,6
35241,5
11830,1
24941,3
19259,2
21687,2
6815,6
6854,6
17918,2
27886,3
517,6
14788,1
33488,5
33875,5
24714,3
5931,6
2347,6
15485,1
23683,4
27144,3
5904,6
34058,5
17986,2
25457,3
2569,6
6497,6
33008,5
16755,1
18341,2
15274,1
22198,2
23987,4
4866,6
26382,3
7804,6
10410,1
34933,5
7717,6
6329,6
19332,2
13632,1
6809,6
26128,3
1547,6
14596,1
30222,5
32013,5
32614,5
2616,6
6716,6
27674,3
18901,2
25802,3
11837,1
17401,1
7448,6
2323,6
14983,1
7453,6
36052,5
4786,6
7476,6
33174,5
26101,3
25188,3
6742,6
28594,5
11274,1
21415,2
14753,1
15902,1
3951,6
33993,5
9697,1
17431,1
22112,2
19388,2
33703,5
429,6
11158,1
5136,6
913,6
33063,5
23698,4
16786,1
34315,5
32814,5
26738,3
7885,6
18132,2
26518,3
20603,2
4536,6
28188,5
25252,3
22023,2
30788,5
33752,5
12375,1
17874,2
23093,2
17083,1
2832,6
11980,1
35627,5
22469,2
1521,6
24395,3
22105,2
36600,5
26389,3
5858,6
33446,5
13029,1
17009,1
14275,1
12297,1
15645,1
28221,5
8309,6
1392,6
1024,6
12484,1
12555,1
29681,5
9511,1
33453,5
18074,2
20293,2
26811,3
9249,1
1035,6
7675,6
26323,3
7901,6
15224,1
37003,5
4494,6
31008,5
20926,2
16835,1
30220,5
35794,5
3268,6
12191,1
14178,1
14868,1
22772,2
30681,5
2764,6
27762,3
2731,6
26880,3
601,6
24848,3
24173,3
36262,5
19438,2
8064,6
7108,6
32309,5
28298,5
30490,5
6284,6
2429,6
11661,1
13634,1
11244,1
5076,6
31367,5
30741,5
2319,6
219,6
30133,5
17336,1
14302,1
16011,1
31701,5
7110,6
19543,2
763,6
16136,1
6283,6
6706,6
17893,2
16925,1
13336,1
30317,5
4816,6
28591,5
13804,1
18310,2
30199,5
29835,5
5033,6
34894,5
2361,6
3,6
35128,5
13738,1
33593,5
21007,2
27127,3
498,6
7316,6
25260,3
1875,6
19382,2
25738,3
26899,3
6322,6
17378,1
12008,1
22556,2
9175,1
29168,5
22012,2
8045,6
1284,6
20762,2
21989,2
5431,6
11139,1
21035,2
28940,5
34588,5
22640,2
28793,5
27805,3
35961,5
24169,3
3856,6
19664,2
19826,2
21770,2
3652,6
14194,1
16833,1
25041,3
25689,3
2275,6
25358,3
29415,5
18729,2
16946,1
35547,5
19695,2
22372,2
3269,6
3656,6
42,6
22632,2
18405,2
25369,3
2091,6
24313,3
12726,1
7265,6
14574,1
30426,5
9391,1
917,6
3361,6
25963,3
34248,5
35230,5
6682,6
34774,5
3024,6
3893,6
4726,6
28222,5
6431,6
6213,6
30767,5
94,6
22761,2
30312,5
22550,2
31296,5
28020,5
2475,6
4263,6
29366,5
26361,3
1267,6
24316,3
35287,5
19080,2
14551,1
18975,2
29656,5
516,6
5466,6
23801,4
20245,2
10690,1
20564,2
18014,2
16558,1
32550,5
20473,2
15789,1
31401,5
33171,5
24913,3
23365,4
23470,4
17196,1
27142,3
28693,5
25447,3
16256,1
21636,2
5689,6
2455,6
34994,5
16670,1
19836,2
10662,1
12182,1
5941,6
21646,2
2904,6
14725,1
4938,6
36095,5
4771,6
18854,2
25278,3
23925,4
1413,6
25895,3
26728,3
21598,2
12366,1
12228,1
29079,5
13934,1
35082,5
9917,1
24248,3
1806,6
11293,1
12651,1
15363,1
36835,5
28113,5
18196,2
22782,2
24884,3
6724,6
11240,1
14644,1
3502,6
998,6
22210,2
1734,6
17748,2
5670,6
12446,1
32605,5
3649,6
5570,6
6193,6
14850,1
29819,5
7155,6
7127,6
881,6
33868,5
16635,1
12997,1
2930,6
20413,2
2272,6
16893,1
15072,1
3299,6
9637,1
576,6
34400,5
5960,6
2168,6
22633,2
17062,1
17018,1
11454,1
36008,5
21294,2
31358,5
18025,2
27058,3
14673,1
25710,3
14945,1
24424,3
9228,1
15276,1
33798,5
27379,3
34644,5
2586,6
36065,5
11885,1
8674,6
13516,1
24194,3
15298,1
34492,5
22400,2
8148,6
21105,2
8156,6
19602,2
9689,1
5460,6
3069,6
1172,6
6278,6
29624,5
1186,6
36995,5
21539,2
35311,5
17347,1
3181,6
557,6
23959,4
27512,3
18470,2
24817,3
1556,6
28224,5
36578,5
4773,6
21033,2
10757,1
16313,1
15309,1
26366,3
6095,6
12996,1
9141,1
32072,5
19759,2
14852,1
20971,2
11235,1
26893,3
16545,1
13385,1
20373,2
16847,1
2326,6
17064,1
20250,2
24042,4
33509,5
23057,2
385,6
32825,5
88,6
7913,6
36642,5
11413,1
17024,1
22542,2
35184,5
9707,1
21791,2
4825,6
3651,6
33027,5
31441,5
9763,1
37082,5
15300,1
26683,3
2629,6
2285,6
34694,5
24361,3
1572,6
31302,5
6360,6
27295,3
35526,5
31258,5
22508,2
32793,5
14946,1
11316,1
6733,6
29153,5
23918,4
33491,5
23779,4
25848,3
15481,1
17867,2
33889,5
31846,5
2561,6
1626,6
12020,1
2383,6
24880,3
31873,5
24931,3
23894,4
20920,2
20083,2
19442,2
31759,5
4316,6
5392,6
12068,1
18332,2
2658,6
31721,5
28285,5
14077,1
25243,3
17917,2
27613,3
23865,4
7472,6
8780,6
9937,1
8384,6
10761,1
21040,2
8562,6
19520,2
34355,5
21295,2
5682,6
15234,1
9109,1
10351,1
21185,2
6063,6
4306,6
33907,5
994,6
36301,5
18205,2
20502,2
13451,1
13642,1
11791,1
31904,5
22247,2
671,6
27877,3
19228,2
20392,2
33002,5
31771,5
10948,1
18012,2
2509,6
34152,5
13678,1
22406,2
30430,5
36759,5
8038,6
24602,3
17035,1
17019,1
24168,3
18672,2
2817,6
32419,5
19271,2
13690,1
30993,5
22054,2
10034,1
26358,3
15339,1
37161,5
3628,6
6763,6
19104,2
19051,2
15694,1
29818,5
30089,5
3640,6
17152,1
33396,5
15740,1
76,6
13550,1
6261,6
3376,6
24852,3
17974,2
20610,2
19680,2
32157,5
27420,3
238,6
29698,5
15796,1
17293,1
7539,6
25787,3
16815,1
25923,3
27299,3
20783,2
26399,3
19528,2
20620,2
34928,5
2600,6
5517,6
33465,5
30817,5
7638,6
18165,2
29955,5
1715,6
28585,5
8006,6
22233,2
23087,2
1369,6
16551,1
27446,3
19056,2
30246,5
19463,2
14407,1
32204,5
25884,3
1760,6
36388,5
17063,1
24283,3
16439,1
9887,1
6764,6
25520,3
37014,5
6570,6
26280,3
20600,2
20422,2
31004,5
28227,5
30224,5
34525,5
31490,5
21716,2
25156,3
16943,1
3506,6
3394,6
7655,6
14611,1
21898,2
9131,1
10816,1
16520,1
33345,5
19782,2
30944,5
12092,1
16497,1
19515,2
35629,5
28173,5
1506,6
36338,5
13801,1
12503,1
2625,6
24518,3
18067,2
21192,2
37184,5
8218,6
33610,5
8801,6
17232,1
9727,1
12347,1
9859,1
8215,6
6942,6
37301,5
21292,2
20909,2
15633,1
27800,3
13764,1
24158,3
31396,5
15473,1
33152,5
3354,6
25577,3
2519,6
27954,5
33486,5
20628,2
27248,3
6083,6
21862,2
36324,5
15125,1
25047,3
16744,1
2332,6
35824,5
17829,2
24182,3
30563,5
18010,2
13103,1
19577,2
9659,1
6375,6
29722,5
15771,1
13526,1
15769,1
5118,6
35178,5
23357,4
35611,5
33316,5
13770,1
16965,1
12851,1
37321,5
35220,5
29586,5
9357,1
37394,5
23489,4
24515,3
11350,1
6156,6
19030,2
24273,3
22423,2
20646,2
20176,2
21750,2
28361,5
11009,1
33348,5
27636,3
35214,5
35033,5
20219,2
1043,6
36409,5
9711,1
20402,2
34921,5
19569,2
24647,3
30269,5
30265,5
15160,1
19911,2
28045,5
13405,1
32428,5
9129,1
1644,6
32853,5
31995,5
20376,2
8954,6
29001,5
4343,6
5679,6
29410,5
11534,1
21585,2
5077,6
24120,4
32395,5
9806,1
36255,5
11923,1
34160,5
28330,5
16554,1
1876,6
35358,5
24775,3
25184,3
8987,6
31189,5
19440,2
32692,5
4782,6
29783,5
11449,1
16338,1
20638,2
17993,2
19014,2
13194,1
12048,1
14802,1
29469,5
21246,2
35,6
35077,5
18744,2
26245,3
26881,3
26809,3
16006,1
16772,1
23529,4
5357,6
5378,6
35119,5
33079,5
23967,4
30355,5
24170,3
22735,2
33382,5
19822,2
21180,2
12722,1
23271,4
25027,3
25792,3
1047,6
30173,5
1438,6
31392,5
19781,2
6840,6
3424,6
18541,2
31764,5
18841,2
4238,6
23237,4
3007,6
6376,6
4737,6
3279,6
14296,1
25596,3
25384,3
24716,3
7781,6
3314,6
14055,1
32207,5
17327,1
26161,3
5557,6
8399,6
785,6
31407,5
9573,1
1416,6
18836,2
35919,5
30948,5
20009,2
6871,6
22527,2
34770,5
7342,6
9174,1
14604,1
24200,3
25172,3
19624,2
4007,6
8261,6
36789,5
15146,1
13398,1
20159,2
21947,2
14776,1
13783,1
27687,3
9932,1
14301,1
20076,2
30493,5
32597,5
34338,5
26591,3
24571,3
14569,1
21919,2
33790,5
21655,2
13667,1
30467,5
7310,6
25716,3
8709,6
8879,6
23416,4
7908,6
17666,2
12787,1
613,6
7916,6
34677,5
4231,6
27423,3
31442,5
30099,5
23226,4
36616,5
26331,3
25766,3
29782,5
18265,2
34055,5
5868,6
1890,6
20693,2
8075,6
29105,5
32339,5
24723,3
7566,6
1261,6
12553,1
16437,1
24618,3
26800,3
20493,2
24885,3
7138,6
30715,5
740,6
19100,2
8237,6
31912,5
34434,5
25586,3
26058,3
1377,6
29096,5
14047,1
37343,5
1249,6
28347,5
24161,3
17219,1
17119,1
14584,1
24799,3
22318,2
36428,5
20962,2
19945,2
9609,1
20470,2
34837,5
32284,5
16053,1
35851,5
18232,2
28547,5
799,6
27646,3
7892,6
1575,6
23062,2
15079,1
6102,6
23913,4
16564,1
30820,5
4252,6
31613,5
8040,6
2395,6
35424,5
26860,3
27738,3
1752,6
13240,1
32489,5
3739,6
13873,1
14675,1
2069,6
35978,5
1231,6
37389,5
35511,5
5769,6
36287,5
26343,3
14791,1
36261,5
4214,6
15244,1
36017,5
9666,1
13865,1
21166,2
21742,2
28860,5
34543,5
19935,2
34871,5
7709,6
16861,1
10984,1
36651,5
36803,5
24866,3
31699,5
31151,5
4266,6
27308,3
31062,5
4979,6
10330,1
15906,1
29066,5
18174,2
24808,3
17073,1
30977,5
16897,1
24727,3
30076,5
34410,5
6834,6
22811,2
11818,1
29241,5
24896,3
36681,5
1738,6
12576,1
18114,2
22298,2
18978,2
22877,2
27495,3
11741,1
14034,1
3741,6
36194,5
6298,6
16353,1
15459,1
32776,5
15171,1
35250,5
18814,2
18516,2
18566,2
25874,3
29492,5
23753,4
21009,2
15420,1
3352,6
6122,6
20724,2
29238,5
36625,5
28672,5
34300,5
28946,5
3215,6
5814,6
19452,2
7431,6
29623,5
7201,6
11612,1
31842,5
32071,5
32429,5
25490,3
34657,5
25892,3
8287,6
35565,5
824,6
15342,1
136,6
5550,6
31170,5
21428,2
19048,2
36480,5
30557,5
23297,4
9465,1
32448,5
25614,3
25265,3
4359,6
21422,2
27789,3
654,6
9915,1
14667,1
25108,3
15733,1
20948,2
737,6
31110,5
6558,6
26268,3
9541,1
4436,6
34306,5
19699,2
32972,5
34919,5
129,6
35561,5
31856,5
6747,6
34545,5
7671,6
1894,6
32740,5
3401,6
10483,1
13034,1
23662,4
5554,6
23639,4
35256,5
26167,3
15261,1
4194,6
26734,3
29162,5
14663,1
29895,5
11868,1
12992,1
13560,1
12627,1
9099,1
536,6
20455,2
29644,5
9997,1
11179,1
22949,2
14721,1
32327,5
27874,3
33294,5
2874,6
17679,2
24565,3
10361,1
27824,3
14902,1
33850,5
32493,5
28244,5
22953,2
18839,2
3096,6
9387,1
29320,5
2906,6
9961,1
22610,2
10664,1
32514,5
24335,3
6718,6
1207,6
20637,2
27165,3
16597,1
31047,5
26259,3
28174,5
23411,4
19351,2
8257,6
10415,1
19604,2
3257,6
35488,5
36673,5
36919,5
520,6
8013,6
29949,5
34052,5
17935,2
28713,5
34580,5
25051,3
7952,6
20697,2
33242,5
9203,1
35355,5
4917,6
37383,5
24507,3
7420,6
18858,2
12450,1
4076,6
33721,5
5588,6
23934,4
5440,6
32338,5
16324,1
37186,5
16664,1
35061,5
28533,5
31372,5
12277,1
35405,5
33111,5
29800,5
35401,5
36045,5
13703,1
30957,5
2374,6
16760,1
9167,1
10114,1
5463,6
21952,2
14968,1
2880,6
21946,2
11951,1
29740,5
2246,6
36984,5
25196,3
15921,1
33267,5
1578,6
14990,1
36083,5
34625,5
35409,5
18773,2
31485,5
1914,6
14230,1
31820,5
27630,3
33635,5
16706,1
6881,6
35342,5
7349,6
2011,6
28493,5
21849,2
31458,5
1541,6
36897,5
12824,1
11509,1
12761,1
3232,6
9073,6
17051,1
3939,6
5578,6
5443,6
20354,2
28834,5
2037,6
9646,1
12113,1
30344,5
33744,5
5998,6
755,6
34824,5
22369,2
6072,6
25865,3
18969,2
17747,2
4610,6
23078,2
7353,6
36145,5
5002,6
27191,3
18818,2
